accCrosses,accLB,accThB,aerialsWon,age,assists,bigChanceCreated,blockShots,clearances,crosses,disp,dribbles,errorsSum,fatalError,finalThirdPass,finalThirdPassAcc,fouled,fouls,goals,interceptions,keyPasses,longBall,matchId,mins,offsideWon,offsides,passSucc,passes,penaltyScored,playerId,playerMainPosition,playerName,rate,redCards,seriousError,shots,shotsOT,teamId,teamName,thBall,totalTackles,unsTouches,yelCards
0,0,0,0,29,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,1,60315,5,0,0,80.0,5,0,9290,中场,阿伦·莫伊,5.92,0,0,0,0,263,布莱顿,0,0,2,0
0,2,0,0,29,0,0,0,0,1,2,0,1,0,25,21,0,0,0,1,1,4,60319,90,0,0,83.08,65,0,421,左后卫,范安霍尔特,5.89,0,1,0,0,19,水晶宫,0,3,0,0
0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60315,13,0,1,100.0,3,0,12061,右边锋,亚尔莫连科,5.89,0,0,0,0,16,西汉姆联,0,0,1,0
0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,60317,23,0,0,100.0,5,0,6926,中锋,武藤嘉纪,5.88,0,0,0,0,4,纽卡斯尔,0,0,3,0
0,0,0,1,23,0,0,0,1,0,4,0,0,0,6,3,1,2,0,0,1,0,60317,67,0,0,73.33,15,0,6900,中锋,乔林顿,5.85,0,0,2,0,4,纽卡斯尔,0,3,5,1
0,0,0,1,32,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,60313,90,0,2,77.78,9,0,254,中锋,瓦尔迪,5.84,0,0,1,0,10,莱斯特城,0,0,3,0
0,1,0,0,27,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,2,60320,45,0,0,81.25,16,0,11123,右后卫,马特·多尔蒂,5.81,0,0,0,0,269,狼队,0,0,0,0
0,2,0,1,23,0,0,1,6,0,1,0,1,1,6,1,0,1,0,3,0,8,60321,90,0,0,74.19,31,0,24127,中后卫,贝德纳雷克,5.74,0,0,0,0,15,南安普顿,0,1,0,0
0,0,0,1,27,0,0,0,2,0,0,0,0,0,7,3,0,1,0,2,0,4,60317,90,1,0,79.41,34,0,93,左后卫,杜梅特,5.74,0,0,0,0,4,纽卡斯尔,0,0,0,1
0,3,0,0,32,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,9,60321,90,0,0,75.86,29,0,395,门将,阿德里安,5.73,0,0,0,0,13,利物浦,0,0,0,0
0,6,0,0,26,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,8,60316,90,0,0,93.94,33,0,3295,门将,埃德森,5.67,0,0,0,0,11,曼城,0,0,0,0
1,1,0,0,28,0,0,0,0,2,2,0,0,0,16,12,3,1,0,1,0,1,60322,90,0,0,88.57,35,0,2127,前腰,罗伯特·佩雷拉,5.66,0,0,2,0,207,沃特福德,0,1,4,1
0,4,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,60318,90,0,0,60.0,20,0,494,门将,汤姆·希顿,5.59,0,0,0,0,7,阿斯顿维拉,0,0,0,0
0,2,0,1,30,0,0,0,0,3,0,0,0,0,13,5,0,0,0,0,0,6,60321,77,0,1,54.55,22,0,377,左后卫,伯特兰,5.59,0,0,0,0,15,南安普顿,0,0,2,0
